Dataset,Experiment,Mean_Recall,Std_Recall,Mean_F1,Std_F1,Mean_Precision,Std_Precision
BCWDD,Baseline,0.8789971139971139,0.004395052899281803,0.9028126304911077,0.003708623235184856,0.9320430249782922,0.005295758299321891
BCWDD,RUS_0,0.9064646464646463,0.007644244814289979,0.9088323116432211,0.0051969185285225174,0.9147727532935301,0.006930642346549642
BCWDD,RUS_1,0.9070851370851372,0.008740039487388133,0.9096077559326453,0.006316189416358396,0.9155153846528628,0.007281403987543807
BCWDD,MLCV,0.8795598845598847,0.004538468944435471,0.904413369038108,0.0038599192110998805,0.9344113509800749,0.006303652766552992
BCWDD,TomekLinks_0,0.8819624819624821,0.004151232008625514,0.9025962837213406,0.003470890712637223,0.9281968091274423,0.004270676708575538
BCWDD,TomekLinks_1,0.8819191919191918,0.0057817558343696805,0.9030849303703701,0.004373867019685633,0.9290379798925094,0.0056544101900761765
BCWDD,ENN_0,0.913239538239538,0.0052352571626838595,0.9046223246479468,0.004561295551966511,0.9000851998436896,0.005951140239849253
BCWDD,ENN_1,0.9152669552669551,0.005419541515408049,0.9052391545114505,0.005059955572921772,0.8991908729616271,0.007681634139761511
BCWDD,NearMiss_0,0.8789971139971139,0.004395052899281803,0.9028126304911077,0.003708623235184856,0.9320430249782922,0.005295758299321891
BCWDD,NearMiss_1,0.8795598845598847,0.004538468944435471,0.904413369038108,0.0038599192110998805,0.9344113509800749,0.006303652766552992
BCWDD,AllKNN_0,0.9173232323232324,0.004927744289715946,0.8950075552673631,0.004479340804280278,0.8782769781146612,0.005812873444381049
BCWDD,AllKNN_1,0.9192063492063492,0.005610734019915846,0.8962575705308867,0.005803617353155368,0.8782332634954524,0.0096474899384938
BCWDD,IHT_0,0.9425180375180375,0.004229625292997875,0.8758913370832023,0.003647649523164547,0.8216732438075016,0.006002003530696797
BCWDD,IHT_1,0.9425541125541126,0.003882692968249522,0.8756519813104513,0.0042090653719426335,0.8204632889261944,0.005981729845970568
BCWDD,CNN_0,0.9178282828282829,0.008475619176744198,0.9055630439787415,0.007339337676635266,0.8973374009822142,0.008688477760676688
BCWDD,CNN_1,0.9185425685425688,0.006919714780564089,0.9056615236520492,0.004814059719622047,0.8962979302472819,0.008251922300864249
BCWDD,NCR_0,0.9168470418470418,0.004995917116804051,0.9046459127763697,0.004950110034341979,0.8964616991363086,0.0060951347238082584
BCWDD,NCR_1,0.9181024531024529,0.005027203513341203,0.9040222380840849,0.004472515185371092,0.8941328384501601,0.006696378756427216
BCWDD,REEN_0,0.9253463203463201,0.005226977695359854,0.8903252983496139,0.0036891660586741027,0.8623356802105777,0.005652990667943078
BCWDD,REEN_1,0.9250288600288601,0.004384380069643012,0.8897637285655556,0.004187156412376049,0.8610798756580443,0.0068074795554560795
BCWDD,OSS_0,0.8819624819624821,0.004151232008625514,0.9023720357313524,0.0033990758353703767,0.9277190617286423,0.004286277515468016
BCWDD,OSS_1,0.8825541125541124,0.005795209492759752,0.9032990456494315,0.0043273989491785445,0.9287866142143704,0.005600845444830046
BCWDD,CC_0,0.8857647907647906,0.005477426108774879,0.9043670990366731,0.004046380562663384,0.9275034644554329,0.005465619782609421
BCWDD,CC_1,0.8888455988455987,0.0059916019483901226,0.9066752177280514,0.0047603244222858875,0.9289679695408661,0.007330772637783309
BCWDD,ROS_0,0.9053607503607505,0.007457054642484343,0.9042336290613309,0.007116981345016377,0.9068395906733568,0.011361251318571469
